symbol,security,gics_sector,gics_industry,country,region,report_url,report year,annual carbon emissions (tonnes co₂),annual water consumption (cubic meters),renewable energy usage (mwh),sustainable materials usage ratio (percent),waste recycling rate (percent)
ENR.DE,Siemens Energy AG,Industrials,Electrical Equipment,DE,Europe,https://www.siemens.com/investor/pool/en/investor_relations/siemens_sustainability_information2017.pdf,2017,141.0,5073220.0,2.0,50.0,75.0
ENR.DE,Siemens Energy AG,Industrials,Electrical Equipment,DE,Europe,https://www.siemens.com/investor/pool/en/investor_relations/siemens_sustainability_information2018.pdf,2018,1500000.0,,80.0,,
ENR.DE,Siemens Energy AG,Industrials,Electrical Equipment,DE,Europe,https://assets.new.siemens.com/siemens/assets/api/uuid:00095b96-4712-4cd1-b045-19d5df704358/sustainability-report-fy2023.pdf,2023,,510000.0,,,93.0
ENR.DE,Siemens Energy AG,Industrials,Electrical Equipment,DE,Europe,https://assets.new.siemens.com/siemens/assets/api/uuid:c1088e4f-4d7f-4fa5-8e8e-33398ecf5361/sustainability-report-fy2022.pdf,2022,,450000.0,,,93.0
ENR.DE,Siemens Energy AG,Industrials,Electrical Equipment,DE,Europe,https://assets.new.siemens.com/siemens/assets/api/uuid:16c327d3-3e02-427e-952f-e7f610d954fe/siemens-sustainability-information-2019.pdf,2019,1300000.0,50.0,100.0,,
VOW3.DE,VOLKSWAGEN AG,Consumer Discretionary,Automobiles,DE,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/v/OTC_VWAGY_2022.pdf,2022,4460000.0,15900000.0,405735.0,,
CON.DE,CONTINENTAL AG,Consumer Discretionary,Automobile Components,DE,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/continental-ag_2015.pdf,2015,2935.0,16700000.0,16845.0,3.0,82.9
CON.DE,CONTINENTAL AG,Consumer Discretionary,Automobile Components,DE,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/continental-ag_2021.pdf,2021,109940000.0,16700000.0,9000000.0,,
MBG.DE,MERCEDES-BENZ GROUP AG,Consumer Discretionary,Automobiles,DE,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/m/OTC_MBGAF_2021.pdf,2021,49.1,,100.0,,
MBG.DE,MERCEDES-BENZ GROUP AG,Consumer Discretionary,Automobiles,DE,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/m/OTC_MBGAF_2013.pdf,2013,3356000.0,14000000.0,,,97.0
MBG.DE,MERCEDES-BENZ GROUP AG,Consumer Discretionary,Automobiles,DE,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/m/OTC_MBGAF_2022.pdf,2022,537821.0,,100.0,,96.0
SAP.DE,SAP SE,Information Technology,Application Software,DE,Europe,https://www.sap.com/content/dam/site/investors/assets/2016/sap-2016-integrated-report.pdf,2016,,1.05,100.0,,90.0
DTG.DE,DAIMLER TRUCK HOLDING AG,Industrials,Machinery,DE,Europe,https://group.mercedes-benz.com/documents/sustainability/reports/daimler-sustainability-report-2018.pdf,2018,132.0,,,,
DTG.DE,DAIMLER TRUCK HOLDING AG,Industrials,Machinery,DE,Europe,https://group.mercedes-benz.com/documents/sustainability/reports/daimler-sustainability-report-2015.pdf,2015,,10000000.0,,,91.0
DTG.DE,DAIMLER TRUCK HOLDING AG,Industrials,Machinery,DE,Europe,https://group.mercedes-benz.com/documents/sustainability/reports/daimler-sustainability-report-2019.pdf,2019,1239000.0,13486000.0,100.0,,
DTG.DE,DAIMLER TRUCK HOLDING AG,Industrials,Machinery,DE,Europe,https://group.mercedes-benz.com/documents/sustainability/reports/daimler-sustainability-report-2020.pdf,2020,49.7,11778000.0,60.0,,
DTG.DE,DAIMLER TRUCK HOLDING AG,Industrials,Machinery,DE,Europe,https://group.mercedes-benz.com/documents/sustainability/reports/daimler-sustainability-report-2017.pdf,2017,,,,,
DTG.DE,DAIMLER TRUCK HOLDING AG,Industrials,Machinery,DE,Europe,https://group.mercedes-benz.com/documents/sustainability/reports/daimler-sustainability-report-2016.pdf,2016,,36000000.0,9.0,,
AIR.PA,Airbus,Industrials,Aerospace & Defense,FR,Europe,https://www.airbus.com/sites/g/files/jlcbta136/files/2021-07/airbus-group-crs-2014.pdf,2014,400000.0,1800000.0,52000.0,,50.0
MT.AS,ArcelorMittal,Materials,Steel,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_ADR_2018.pdf,2018,203.0,,8600.0,33.0,2.9
MT.AS,ArcelorMittal,Materials,Steel,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_ADR_2013.pdf,2013,,,,,23.0
MT.AS,ArcelorMittal,Materials,Steel,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_ADR_2012.pdf,2012,,,330000.0,60.0,
MT.AS,ArcelorMittal,Materials,Steel,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_ADR_2019.pdf,2019,196100000.0,,300000.0,70.0,
MT.AS,ArcelorMittal,Materials,Steel,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_ADR_2014.pdf,2014,,,,,
MT.AS,ArcelorMittal,Materials,Steel,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_ADR_2020.pdf,2020,160300000.0,,33.0,31.0,85.0
MT.AS,ArcelorMittal,Materials,Steel,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_ADR_2021.pdf,2021,146.7,,250.0,,83.0
MT.AS,ArcelorMittal,Materials,Steel,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_ADR_2022_02770c3fc9b34ca9af50c64699a269f9.pdf,2022,117800000.0,,250.0,,
EN.PA,Bouygues,Industrials,Construction & Engineering,FR,Europe,https://www.bouygues.com/wp-content/uploads/2020/03/bouygues_2019_urd_en_march_20_finalbis.pdf,2019,100.0,1000000.0,7900000.0,9.8,48.0
EN.PA,Bouygues,Industrials,Construction & Engineering,FR,Europe,https://www.bouygues-construction.com/sites/default/files/non-financial_reporting_bouygues_construction_2014_0.pdf,2014,,3100000.0,,,80.0
EDEN.PA,Edenred,Industrials,Transaction Processing Services,FR,Europe,https://www.edenred.com/system/files/documents/2018-2019-en-edenred2018registrationdocumentonlineversion.pdf,2018,,61606.0,2799.0,,
EDEN.PA,Edenred,Industrials,Transaction Processing Services,FR,Europe,https://www.edenred.com/system/files/documents/2021-2022-en-edenred-integrated-report.pdf,2021,,,560.0,,
EDEN.PA,Edenred,Industrials,Transaction Processing Services,FR,Europe,https://www.edenred.com/system/files/documents/2017-2018-en-edenreddocumentdereference2017def.pdf,2017,,,,,
EDEN.PA,Edenred,Industrials,Transaction Processing Services,FR,Europe,https://www.edenred.com/system/files/documents/2019-2020-en-edenredurd2019def.pdf,2019,,60056.0,,,
ENGI.PA,Engie,Utilities,Gas Utilities,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/e/engie_2016.pdf,2016,133000000.0,,18.3,,89.3
ENGI.PA,Engie,Utilities,Gas Utilities,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/e/engie_2017.pdf,2017,120.0,,25.0,,
ENGI.PA,Engie,Utilities,Gas Utilities,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/e/engie_2020.pdf,2020,43.0,34030000.0,72.0,,84.0
ENGI.PA,Engie,Utilities,Gas Utilities,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/e/engie_2019.pdf,2019,2141479.0,1454663.0,3313000.0,,
ENGI.PA,Engie,Utilities,Gas Utilities,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/e/engie_2022.pdf,2022,37.5,96.0,,,84.0
ENGI.PA,Engie,Utilities,Gas Utilities,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/e/engie_2018.pdf,2018,20.0,,,,
EL.PA,EssilorLuxottica,Health Care,"Apparel, Accessories & Luxury Goods",FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/e/essilorluxottica_2021.pdf,2021,,,70.0,,
EL.PA,EssilorLuxottica,Health Care,"Apparel, Accessories & Luxury Goods",FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/e/essilorluxottica_2019.pdf,2019,,,5500.0,,
ERF.PA,Eurofins Scientific,Health Care,Biotechnologies,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/e/eurofins-scientific_2022.pdf,2022,480000.0,1500000.0,20.0,,
ERF.PA,Eurofins Scientific,Health Care,Biotechnologies,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/e/eurofins-scientific_2021.pdf,2021,525000.0,,,,
RMS.PA,Hermès,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",FR,Europe,https://assets-finance.hermes.com/s3fs-public/node/pdf_file/2022-05/1652092079/hermes_2021_urd_csr-extract_en.pdf,2021,,35.4,46.7,,44.0
RMS.PA,Hermès,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",FR,Europe,https://assets-finance.hermes.com/s3fs-public/node/pdf_file/2020-06/hermes_2016_rapportannuel_en.pdf,2016,,24590.0,66.0,,
RMS.PA,Hermès,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",FR,Europe,https://assets.hermes.cn/is/content/hermesedito/RSE/DDR/DDR2018_CSR_extract_EN_VD.pdf,2018,42.2,719725.0,80.0,,
RMS.PA,Hermès,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",FR,Europe,https://assets.hermes.com/is/content/hermesedito/RSE/PDF/2017_HERMES_CSR_Extract.pdf,2017,,436997.0,8.6,,
OR.PA,L'Oréal,Consumer Staples,Personal Products,FR,Europe,https://www.loreal-finance.com/system/files/2019-09/LOreal_2016_Progress_Report.pdf,2016,310441.0,48.0,,,99.8
OR.PA,L'Oréal,Consumer Staples,Personal Products,FR,Europe,https://www.loreal-finance.com/system/files/2019-09/LOreal_2017_Progress_Report_SBWA.pdf,2017,357770.0,,100.0,,99.9
OR.PA,L'Oréal,Consumer Staples,Personal Products,FR,Europe,https://www.loreal-finance.com/system/files/2019-10/LOreal_2018_Progress_Report_SBWA.pdf,2018,413568.0,48.0,,43.0,0.1
OR.PA,L'Oréal,Consumer Staples,Personal Products,FR,Europe,https://www.loreal-finance.com/system/files/2019-09/LOREAL-RDD2013-EN_01.pdf,2019,434293.0,,,,0.0
OR.PA,L'Oréal,Consumer Staples,Personal Products,FR,Europe,https://www.loreal.com/-/media/project/loreal/brand-sites/corp/master/lcorp/4-brands/consumer-products-division/loreal-paris/prlorealparis-2023.pdf,2023,50.0,,100.0,,
OR.PA,L'Oréal,Consumer Staples,Personal Products,FR,Europe,https://www.lorealparis.cz/-/media/project/loreal/brand-sites/oap/emea/tsh/because-our-planet-is-worth-it/landing-page/pr-l_oreal-paris-sustainability-report-2021.pdf,2021,0.0,,,77.0,
MC.PA,LVMH,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/l/OTC_LVMUY_2022.pdf,2022,329420.0,,47.0,,
MC.PA,LVMH,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/l/OTC_LVMUY_2021.pdf,2021,375740.0,,,,
ORA.PA,Orange,Communication Services,Integrated Telecommunication Services,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/o/NYSE_ORAN_2021.pdf,2021,142000.0,,117000.0,,
ORA.PA,Orange,Communication Services,Integrated Telecommunication Services,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/o/NYSE_ORAN_2020.pdf,2020,,,31.0,,
PUB.PA,Publicis,Communication Services,Advertising,FR,Europe,https://publicisgroupe-csr-smart-data.com/assets/archives/en/document-de-reference-2015-en.pdf,2015,381066.0,859398.0,25.0,,
PUB.PA,Publicis,Communication Services,Advertising,FR,Europe,https://publicisgroupe-csr-smart-data.com/assets/archives/en/publicis-urd-2019-en.pdf,2019,253218.0,727200.0,37.1,80.0,
SAF.PA,Safran,Industrials,Aerospace & Defense,FR,Europe,https://www.safran-group.com/sites/default/files/2023-04/SAFRAN_RI-2022_UK_MEL.pdf,2023,,,,,
SAN.PA,Sanofi,Health Care,Pharmaceuticals,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/NYSE_SNY_2020.pdf,2020,771194.0,,,,
SAN.PA,Sanofi,Health Care,Pharmaceuticals,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/NYSE_SNY_2019.pdf,2019,929929.0,34600000.0,186926.0,,75.0
SU.PA,Schneider Electric,Industrials,Electrical Components & Equipment,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/OTC_SU_2021.pdf,2021,,105.0,82.0,11.0,96.0
SU.PA,Schneider Electric,Industrials,Electrical Components & Equipment,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/OTC_SU_2010.pdf,2010,357513.0,2493351.0,,,79.0
SU.PA,Schneider Electric,Industrials,Electrical Components & Equipment,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/OTC_SU_2022.pdf,2022,,,85.0,18.0,96.3
GLE.PA,Société Générale,Financials,Diversified Banks,FR,Europe,https://www.societegenerale.com/sites/default/files/documents/CSR/societe-generale-climate-disclosure-report-december-2021-en.pdf,2021,,,27000.0,,
STLAP.PA,Stellantis,Consumer Discretionary,Automobile Manufacturers,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/NYSE_STLA_2021.pdf,2021,3874101.0,27540000.0,1169776.0,100.0,87.0
STMPA.PA,STMicroelectronics,Technology,Semiconductors,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/NYSE_STM_2012.pdf,2012,561.0,16151000.0,7.4,,6.0
STMPA.PA,STMicroelectronics,Technology,Semiconductors,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/NYSE_STM_2003.pdf,2003,,19800000.0,,,56.0
STMPA.PA,STMicroelectronics,Technology,Semiconductors,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/NYSE_STM_2013.pdf,2013,402875.0,17484000.0,17.6,,91.4
STMPA.PA,STMicroelectronics,Technology,Semiconductors,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/NYSE_STM_2010.pdf,2010,1518.0,17393000.0,6.9,,
STMPA.PA,STMicroelectronics,Technology,Semiconductors,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/NYSE_STM_2011.pdf,2011,48.0,,3300.0,,92.0
STMPA.PA,STMicroelectronics,Technology,Semiconductors,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/NYSE_STM_2023.pdf,2023,972.0,22000000.0,62.0,,94.7
STMPA.PA,STMicroelectronics,Technology,Semiconductors,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/NYSE_STM_1999.pdf,1999,660000.0,,5.0,,80.0
STMPA.PA,STMicroelectronics,Technology,Semiconductors,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/NYSE_STM_1998.pdf,1998,,7800.0,,,87.0
STMPA.PA,STMicroelectronics,Technology,Semiconductors,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/NYSE_STM_2005.pdf,2005,1853000.0,21834000.0,,,78.0
STMPA.PA,STMicroelectronics,Technology,Semiconductors,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/NYSE_STM_2000.pdf,2000,,45.0,,,
TTE.PA,TotalEnergies,Energy,Integrated Oil & Gas,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/t/NYSE_TTE_2021.pdf,2021,37.0,101.0,6800000.0,,61.0
TTE.PA,TotalEnergies,Energy,Integrated Oil & Gas,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/t/NYSE_TTE_2023.pdf,2023,130.0,107.0,1000000.0,,61.0
TTE.PA,TotalEnergies,Energy,Integrated Oil & Gas,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/t/NYSE_TTE_2022.pdf,2022,38.0,75000000.0,10.0,,61.0
VIE.PA,Veolia,Industrials,Multi-Utilities,FR,Europe,https://www.veolia.com/sites/g/files/dvc4206/files/document/2023/08/veolia-esg-multifaceted-performance-progress-report-2023.pdf,2023,28.6,,1100000.0,,
DG.PA,Vinci,Industrials,Construction & Engineering,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/v/vinci_2019.pdf,2019,,,162042.0,,80.0
DG.PA,Vinci,Industrials,Construction & Engineering,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/v/vinci_2015.pdf,2015,2282661.0,8248185.0,17620.0,,
DG.PA,Vinci,Industrials,Construction & Engineering,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/v/vinci_2014.pdf,2014,2391768.0,6713657.0,12765.0,,67.0
DG.PA,Vinci,Industrials,Construction & Engineering,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/v/vinci_2012.pdf,2012,62.0,6200292.0,,,
DG.PA,Vinci,Industrials,Construction & Engineering,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/v/vinci_2017.pdf,2017,2666292.0,,57793.0,,68.5
DG.PA,Vinci,Industrials,Construction & Engineering,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/v/vinci_2013.pdf,2013,2489151.0,,,,11.4
DG.PA,Vinci,Industrials,Construction & Engineering,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/v/vinci_2016.pdf,2016,2555995.0,,15614.0,,66.5
DG.PA,Vinci,Industrials,Construction & Engineering,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/v/vinci_2018.pdf,2018,,,98338.0,,80.0
WLN.PA,Worldline,Technology,Data Processing & Outsourced Services,FR,Europe,https://worldline.com/content/dam/worldline/global/documents/reports/report-worldline-integrated-report-2018-en.pdf,2018,,,,,
WLN.PA,Worldline,Technology,Data Processing & Outsourced Services,FR,Europe,https://investors.worldline.com/content/dam/investors-worldline-com/assets/documents/regulated-information/worldline-registration-document-2017.pdf,2017,11252.8,28442.2,,,90.0
NOVN.S,NOVARTIS AG-REG,Health Care,Pharmaceuticals,CH,Europe,https://www.novartis.com/sites/novartiscom/files/novartis-cr-performance-report-2017.pdf,2017,1259.91,75.87,,,78.5
NOVN.S,NOVARTIS AG-REG,Health Care,Pharmaceuticals,CH,Europe,https://www.novartis.com/sites/novartiscom/files/novartis-integrated-report-2023.pdf,2023,,,,,
NOVN.S,NOVARTIS AG-REG,Health Care,Pharmaceuticals,CH,Europe,https://www.novartis.com/sites/novartiscom/files/novartis-integrated-report-2021.pdf,2021,,7800000.0,,,83.9
NOVN.S,NOVARTIS AG-REG,Health Care,Pharmaceuticals,CH,Europe,https://www.novartis.com/sites/novartiscom/files/novartis-cr-performance-report-2016.pdf,2016,1352.7,82500000.0,,,78.3
NOVN.S,NOVARTIS AG-REG,Health Care,Pharmaceuticals,CH,Europe,https://www.novartis.com/sites/novartiscom/files/novartis-in-society-report-2018.pdf,2018,1123.24,72.44,,,77.0
NOVN.S,NOVARTIS AG-REG,Health Care,Pharmaceuticals,CH,Europe,https://www.novartis.com/sites/novartiscom/files/novartis-cr-performance-report-2015.pdf,2015,1350.7,91.9,,,75.0
NOVN.S,NOVARTIS AG-REG,Health Care,Pharmaceuticals,CH,Europe,https://www.novartis.com/sites/novartiscom/files/novartis-in-society-report-2020.pdf,2020,788.6,8.5,417000.0,,86.6
NOVN.S,NOVARTIS AG-REG,Health Care,Pharmaceuticals,CH,Europe,https://www.novartis.com/sites/novartiscom/files/novartis-in-society-report-2019.pdf,2019,,67200000.0,,,
NOVN.S,NOVARTIS AG-REG,Health Care,Pharmaceuticals,CH,Europe,https://www.novartis.com/sites/novartiscom/files/novartis-cr-novartis-performance-report-2014.pdf,2014,,95100000.0,,,
